Time,gen
8/19/2022 0:00,80.712306
8/20/2022 0:00,66.10758
8/21/2022 0:00,61.411541
8/22/2022 0:00,38.693163
8/23/2022 0:00,58.325952
8/24/2022 0:00,40.861574
8/25/2022 0:00,31.399223
8/26/2022 0:00,62.662454
8/27/2022 0:00,80.831937
8/28/2022 0:00,79.338669
8/29/2022 0:00,67.087459
8/30/2022 0:00,51.070369
8/31/2022 0:00,69.49503
9/1/2022 0:00,35.508076
9/2/2022 0:00,62.404189
9/3/2022 0:00,39.864903
9/4/2022 0:00,22.72701
9/5/2022 0:00,46.65083
9/6/2022 0:00,50.271092
9/7/2022 0:00,60.123096
9/8/2022 0:00,39.948533
9/9/2022 0:00,42.106207
9/10/2022 0:00,43.981879
9/11/2022 0:00,63.22581
9/12/2022 0:00,48.89822
9/13/2022 0:00,25.039374
9/14/2022 0:00,65.60087
9/15/2022 0:00,46.091891
9/16/2022 0:00,61.723479
9/17/2022 0:00,67.886145
9/18/2022 0:00,54.414165
9/19/2022 0:00,41.897286
9/20/2022 0:00,59.303846
9/21/2022 0:00,51.804773
9/22/2022 0:00,50.778426
9/23/2022 0:00,48.25616
9/24/2022 0:00,55.028922
9/25/2022 0:00,58.677311
9/26/2022 0:00,39.568623
9/27/2022 0:00,32.967486
9/28/2022 0:00,46.610748
9/29/2022 0:00,22.230026
9/30/2022 0:00,15.183181
10/1/2022 0:00,42.353258
10/2/2022 0:00,45.107525
10/3/2022 0:00,41.821964
10/4/2022 0:00,23.924016
10/5/2022 0:00,20.468282
10/6/2022 0:00,50.973287
10/7/2022 0:00,42.50858
10/8/2022 0:00,45.886964
10/9/2022 0:00,39.026218
10/10/2022 0:00,47.71797
10/11/2022 0:00,48.247677
10/12/2022 0:00,38.571551
10/13/2022 0:00,32.240053
10/14/2022 0:00,21.059757
10/15/2022 0:00,36.680687
10/16/2022 0:00,44.821717
10/17/2022 0:00,43.516758
10/18/2022 0:00,37.398921
10/19/2022 0:00,28.869636
10/20/2022 0:00,20.749914
10/21/2022 0:00,20.258994
10/22/2022 0:00,28.695646
10/23/2022 0:00,28.735259
10/24/2022 0:00,32.130799
10/25/2022 0:00,28.806869
10/26/2022 0:00,34.482619
10/27/2022 0:00,14.207004
10/28/2022 0:00,28.626923
10/29/2022 0:00,21.938099
10/30/2022 0:00,16.756308
10/31/2022 0:00,18.970187
11/1/2022 0:00,19.807548
11/2/2022 0:00,17.057285
11/3/2022 0:00,15.999628
11/4/2022 0:00,30.24856
11/5/2022 0:00,7.108713
11/6/2022 0:00,9.732873
11/7/2022 0:00,7.431215
11/8/2022 0:00,17.910566
11/9/2022 0:00,15.861739
11/10/2022 0:00,7.283193
11/11/2022 0:00,12.157678
11/12/2022 0:00,17.939468
11/13/2022 0:00,20.122727
11/14/2022 0:00,12.969473
11/15/2022 0:00,9.14097
11/16/2022 0:00,15.632506
11/17/2022 0:00,21.026983
11/18/2022 0:00,16.947327
11/19/2022 0:00,17.331958
11/20/2022 0:00,17.154491
11/21/2022 0:00,4.985197
11/22/2022 0:00,15.875295
11/23/2022 0:00,20.017284
11/24/2022 0:00,7.68914
11/25/2022 0:00,17.205534
11/26/2022 0:00,7.137703
11/27/2022 0:00,11.212165
11/28/2022 0:00,16.973193
11/29/2022 0:00,6.41712
11/30/2022 0:00,5.879333
12/1/2022 0:00,6.202652
12/2/2022 0:00,5.167162
12/3/2022 0:00,7.087414
12/4/2022 0:00,2.077792
12/5/2022 0:00,7.101502
12/6/2022 0:00,10.21872
12/7/2022 0:00,10.803414
12/8/2022 0:00,14.839439
12/9/2022 0:00,13.779305
12/10/2022 0:00,13.533014
12/11/2022 0:00,3.526243
12/12/2022 0:00,5.436254
12/13/2022 0:00,12.622051
12/14/2022 0:00,8.79638
12/15/2022 0:00,13.480909
12/16/2022 0:00,13.453668
12/17/2022 0:00,9.05804
12/18/2022 0:00,1.087982
12/19/2022 0:00,2.338482
12/20/2022 0:00,13.628762
12/21/2022 0:00,13.715513
12/22/2022 0:00,4.506265
12/23/2022 0:00,9.207674
12/24/2022 0:00,8.889609
12/25/2022 0:00,3.638188
12/26/2022 0:00,12.247651
12/27/2022 0:00,5.045868
12/28/2022 0:00,5.031023
12/29/2022 0:00,9.66392
12/30/2022 0:00,6.729061
12/31/2022 0:00,1.128818
1/1/2023 0:00,7.143165
1/2/2023 0:00,13.759405
1/3/2023 0:00,4.785918
1/4/2023 0:00,9.189536
1/5/2023 0:00,8.719504
1/6/2023 0:00,12.053701
1/7/2023 0:00,7.960911
1/8/2023 0:00,8.231088
1/9/2023 0:00,13.851085
1/10/2023 0:00,3.483403
1/11/2023 0:00,7.130148
1/12/2023 0:00,6.01417
1/13/2023 0:00,16.946531
1/14/2023 0:00,9.145231
1/15/2023 0:00,12.32113
1/16/2023 0:00,9.542664
1/17/2023 0:00,12.914963
1/18/2023 0:00,19.258881
1/19/2023 0:00,19.19373
1/20/2023 0:00,19.533443
1/21/2023 0:00,10.603303
1/22/2023 0:00,13.983843
1/23/2023 0:00,16.94381
1/24/2023 0:00,21.56293
1/25/2023 0:00,8.991671
1/26/2023 0:00,16.351996
1/27/2023 0:00,10.361702
1/28/2023 0:00,7.308096
1/29/2023 0:00,13.572725
1/30/2023 0:00,22.700154
1/31/2023 0:00,13.515845
2/1/2023 0:00,19.218467
2/2/2023 0:00,13.190691
2/3/2023 0:00,16.136857
2/4/2023 0:00,5.546705
2/5/2023 0:00,29.230251
2/6/2023 0:00,29.326949
2/7/2023 0:00,35.165506
2/8/2023 0:00,30.634619
2/9/2023 0:00,23.116472
2/10/2023 0:00,27.082101
2/11/2023 0:00,13.797559
2/12/2023 0:00,17.394855
2/13/2023 0:00,24.462209
2/14/2023 0:00,32.93572
2/15/2023 0:00,29.557267
2/16/2023 0:00,18.19102
2/17/2023 0:00,15.703545
2/18/2023 0:00,15.881383
2/19/2023 0:00,32.446248
2/20/2023 0:00,20.560563
2/21/2023 0:00,15.297103
2/22/2023 0:00,29.532508
2/23/2023 0:00,29.983989
2/24/2023 0:00,18.897014
2/25/2023 0:00,24.99615
2/26/2023 0:00,40.922757
2/27/2023 0:00,22.879661
2/28/2023 0:00,21.540987
3/1/2023 0:00,22.436646
3/2/2023 0:00,38.929289
3/3/2023 0:00,14.813335
3/4/2023 0:00,12.429037
3/5/2023 0:00,16.99326
3/6/2023 0:00,35.041967
3/7/2023 0:00,28.326894
3/8/2023 0:00,1.52009
3/9/2023 0:00,17.409278
3/10/2023 0:00,30.616008
3/11/2023 0:00,26.992855
3/12/2023 0:00,35.075185
3/13/2023 0:00,32.8576
3/14/2023 0:00,43.36655
3/15/2023 0:00,28.517384
3/16/2023 0:00,11.086543
3/17/2023 0:00,33.601893
3/18/2023 0:00,48.941282
3/19/2023 0:00,68.978744
3/20/2023 0:00,18.793269
3/21/2023 0:00,49.29825
3/22/2023 0:00,57.451817
3/23/2023 0:00,52.359547
3/24/2023 0:00,54.114952
3/25/2023 0:00,65.41154
3/26/2023 0:00,30.940709
3/27/2023 0:00,70.141656
3/28/2023 0:00,15.270296
3/29/2023 0:00,12.934371
3/30/2023 0:00,50.754946
3/31/2023 0:00,32.975956
4/1/2023 0:00,31.345714
4/2/2023 0:00,39.437124
4/3/2023 0:00,72.692198
4/4/2023 0:00,84.926712
4/5/2023 0:00,26.157182
4/6/2023 0:00,64.801993
4/7/2023 0:00,84.686281
4/8/2023 0:00,78.046336
4/9/2023 0:00,74.061619
4/10/2023 0:00,59.343335
4/11/2023 0:00,48.421953
4/12/2023 0:00,57.189039
4/13/2023 0:00,83.226634
4/14/2023 0:00,32.75709
4/15/2023 0:00,80.712279
4/16/2023 0:00,26.824007
4/17/2023 0:00,30.625484
4/18/2023 0:00,71.038888
4/19/2023 0:00,64.837292
4/20/2023 0:00,99.999016
4/21/2023 0:00,38.021656
4/22/2023 0:00,65.212011
4/23/2023 0:00,73.684532
4/24/2023 0:00,32.930709
4/25/2023 0:00,102.197927
4/26/2023 0:00,55.180355
4/27/2023 0:00,25.184242
4/28/2023 0:00,81.001494
4/29/2023 0:00,58.210655
4/30/2023 0:00,26.850316
5/1/2023 0:00,53.740783
5/2/2023 0:00,59.944914
5/3/2023 0:00,111.932011
5/4/2023 0:00,72.243516
5/5/2023 0:00,74.242936
5/6/2023 0:00,33.308674
5/7/2023 0:00,78.442838
5/8/2023 0:00,20.845289
5/9/2023 0:00,57.109482
5/10/2023 0:00,70.826997
5/11/2023 0:00,89.925462
5/12/2023 0:00,90.899772
5/13/2023 0:00,58.437213
5/14/2023 0:00,87.021649
5/15/2023 0:00,106.642308
5/16/2023 0:00,108.934045
5/17/2023 0:00,100.819795
5/18/2023 0:00,95.731384
5/19/2023 0:00,97.320569
5/20/2023 0:00,121.856237
5/21/2023 0:00,122.667018
5/22/2023 0:00,99.849954
5/23/2023 0:00,76.616088
5/24/2023 0:00,121.137704
5/25/2023 0:00,101.750701
5/26/2023 0:00,120.614153
5/27/2023 0:00,118.598231
5/28/2023 0:00,107.510192
5/29/2023 0:00,126.066318
5/30/2023 0:00,108.530586
5/31/2023 0:00,55.525483
6/1/2023 0:00,79.870064
6/2/2023 0:00,97.246218
6/3/2023 0:00,121.742163
6/4/2023 0:00,120.950493
6/5/2023 0:00,68.336305
6/6/2023 0:00,48.491734
